,user_id,screen_name,created_time,id_created_time,followers_count,friends_count,text,lang
1788,246978515,Skyegafari,Mon Jul 22 03:55:23 +0000 2019,Thu Feb 03 21:09:41 +0000 2011,866,194,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1790,1059822547221602304,hanishnafiah,Mon Jul 22 03:55:13 +0000 2019,Tue Nov 06 14:59:20 +0000 2018,189,59,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1791,3108826813,awanisqistina_,Mon Jul 22 03:55:07 +0000 2019,Thu Mar 26 23:04:36 +0000 2015,476,289,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1792,831102619,weird_bboy,Mon Jul 22 03:55:00 +0000 2019,Tue Sep 18 13:47:11 +0000 2012,372,346,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1793,3190898227,oohcahh,Mon Jul 22 03:54:53 +0000 2019,Sun May 10 14:15:10 +0000 2015,67,120,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1794,977045525076762624,admjndy,Mon Jul 22 03:54:42 +0000 2019,Fri Mar 23 04:53:00 +0000 2018,180,339,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1795,2415483440,dina_thirah,Mon Jul 22 03:54:35 +0000 2019,Fri Mar 28 06:29:35 +0000 2014,438,213,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1796,1005286252457807874,hsnarazakk_,Mon Jul 22 03:54:31 +0000 2019,Sat Jun 09 03:11:34 +0000 2018,20,154,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1797,613000109,Mr_38hot,Mon Jul 22 03:54:09 +0000 2019,Wed Jun 20 00:58:50 +0000 2012,1224,1204,Top of the Benz @extraORRdINary,en
1798,893439092045774848,plateaupikin,Mon Jul 22 03:54:02 +0000 2019,Fri Aug 04 11:50:53 +0000 2017,1456,2440,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1800,3193821476,amrhakimi,Mon Jul 22 03:53:53 +0000 2019,Wed May 13 02:19:46 +0000 2015,236,1410,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1801,1860753925,shuraikhhh,Mon Jul 22 03:53:49 +0000 2019,Fri Sep 13 14:08:37 +0000 2013,218,457,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1803,978975530,Erimugu,Mon Jul 22 03:53:39 +0000 2019,Thu Nov 29 19:12:14 +0000 2012,57,511,"RT @kowalski_1123: For those who'll be attending Aqours' performance at the Mercedes Benz Arena in Shanghai today, there's an exhibit of th…",en
1804,1538673571,AnakMufrad,Mon Jul 22 03:53:36 +0000 2019,Sat Jun 22 12:41:25 +0000 2013,669,403,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1805,2756832062,kailee_havrda,Mon Jul 22 03:53:29 +0000 2019,Fri Aug 22 23:03:53 +0000 2014,151,243,RT @havrda13: I’m extremely blessed and honored to have been selected to play in the Blue-Grey All-American game at Mercedes Benz stadium!@…,en
1806,399904149,KNMunirah,Mon Jul 22 03:53:17 +0000 2019,Fri Oct 28 06:43:36 +0000 2011,836,186,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1807,315625894,itsOmmo,Mon Jul 22 03:53:14 +0000 2019,Sun Jun 12 05:31:23 +0000 2011,1349,529,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1808,162288575,ainsyathirah,Mon Jul 22 03:53:07 +0000 2019,Sat Jul 03 06:17:30 +0000 2010,1776,871,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1809,892434396,crackynabilahz,Mon Jul 22 03:53:07 +0000 2019,Sat Oct 20 04:16:24 +0000 2012,796,459,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1810,974250485799567362,nknrfjhanaa,Mon Jul 22 03:53:06 +0000 2019,Thu Mar 15 11:46:31 +0000 2018,36,89,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1811,473703385,AriffSufi,Mon Jul 22 03:52:59 +0000 2019,Wed Jan 25 07:42:31 +0000 2012,427,426,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1813,3656719280,Kaitlin_Benz,Mon Jul 22 03:52:29 +0000 2019,Wed Sep 23 06:21:41 +0000 2015,927,1610,I just pulled a muscle in my neck trying to get water from the shower out of my ear so yea um fuck being an adult,en
1814,1610071866,mAAdJimi,Mon Jul 22 03:52:27 +0000 2019,Sun Jul 21 08:48:47 +0000 2013,2989,328,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1815,520613986,BookieMcclendon,Mon Jul 22 03:52:22 +0000 2019,Sat Mar 10 18:15:22 +0000 2012,2453,1224,AMG Benz ion need no friends 🤷🏽‍♂️,en
1816,391904686,annzrii,Mon Jul 22 03:52:15 +0000 2019,Sun Oct 16 08:27:16 +0000 2011,1701,1145,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1817,803606239,nvjiha,Mon Jul 22 03:52:14 +0000 2019,Wed Sep 05 01:37:27 +0000 2012,804,332,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1818,1298152802,anis_3103,Mon Jul 22 03:52:12 +0000 2019,Mon Mar 25 07:42:04 +0000 2013,285,265,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1819,585408175,ZatilAwanis13,Mon Jul 22 03:52:11 +0000 2019,Sun May 20 06:02:02 +0000 2012,544,324,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1820,979929710917435395,maumampus,Mon Jul 22 03:51:59 +0000 2019,Sat Mar 31 03:53:44 +0000 2018,76,104,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1821,1089195660153372677,dauclu,Mon Jul 22 03:51:28 +0000 2019,Sat Jan 26 16:17:36 +0000 2019,560,3,BCP 12V Kids Licensed Mercedes-Benz S63 Coupe Ride-On Car w/ Parent Control ( Discount 48 % )  https://t.co/re3yPHJSTI,en
1823,1121874961,daiyandzfrni_,Mon Jul 22 03:51:12 +0000 2019,Sat Jan 26 12:37:23 +0000 2013,383,328,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1824,1285317930,Oba_South_Afric,Mon Jul 22 03:51:06 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,RT @MercedesBenz: It’s back 🏆 Now everything’s teed up for some spectacular golf at @TheOpen. Let’s go! [Mercedes-Benz EQC 400 4MATIC | Str…,en
1825,3101503212,ohhfahmie,Mon Jul 22 03:51:06 +0000 2019,Sat Mar 21 12:23:02 +0000 2015,806,727,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1827,2242000526,syzwnashmi,Mon Jul 22 03:50:59 +0000 2019,Thu Dec 12 08:00:25 +0000 2013,234,225,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1828,900643470,nhusnasoleha,Mon Jul 22 03:50:52 +0000 2019,Tue Oct 23 21:47:23 +0000 2012,850,744,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1829,375521328,Kojoadu_Boateng,Mon Jul 22 03:50:45 +0000 2019,Sun Sep 18 08:33:40 +0000 2011,83,96,"RT @MercedesBenz: Cruising in your 113 series (""Pagoda"") when evening falls: priceless. 🌅

More about Mercedes-Benz Classic: https://t.co/w…",en
1830,2378351967,saeraanne,Mon Jul 22 03:50:44 +0000 2019,Mon Mar 03 06:33:55 +0000 2014,524,251,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1831,1285317930,Oba_South_Afric,Mon Jul 22 03:50:29 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,RT @MB_Museum: Some pieces inside the Mercedes-Benz Museum carry half a museum  themselves. Can you name all classics on this 1973 Mercedes…,en
1832,1644973742,abdulrahimyim,Mon Jul 22 03:50:26 +0000 2019,Sun Aug 04 10:55:43 +0000 2013,825,588,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1833,897675583093522432,Benznk_official,Mon Jul 22 03:50:17 +0000 2019,Wed Aug 16 04:25:11 +0000 2017,171,8,"Benz : E220d 
Year: 2017 Mile: 41,xxx km.
More pic: https://t.co/SI2mHPXOTm
Call now: 087-634-7777
#BENZNK… https://t.co/minVuZDePP",en
1834,1462774110,shafirayz,Mon Jul 22 03:50:13 +0000 2019,Mon May 27 18:15:17 +0000 2013,1119,764,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1835,1285317930,Oba_South_Afric,Mon Jul 22 03:50:10 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,RT @MercedesBenz: The confident presence of the GLS' exterior stems from its impressive dimensions. One of the benefits of the longer wheel…,en
1836,1041824649401847808,Shurouq_EAH,Mon Jul 22 03:49:59 +0000 2019,Mon Sep 17 23:02:07 +0000 2018,482,345,"RT @localbaghdaddy: Can’t fully appreciate a Benz unless you’ve been in a honda, so when you have a shitty ex understand that it’s meant to…",en
1837,736115035,Syahrxin_,Mon Jul 22 03:49:51 +0000 2019,Sat Aug 04 04:55:54 +0000 2012,445,472,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1838,1047602282,fkhrzaqimi,Mon Jul 22 03:49:50 +0000 2019,Sun Dec 30 11:21:32 +0000 2012,646,385,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1839,1912916000,fatihashahril_,Mon Jul 22 03:49:47 +0000 2019,Sat Sep 28 02:49:47 +0000 2013,527,280,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1840,1137716256,nrsyfina,Mon Jul 22 03:49:38 +0000 2019,Thu Jan 31 19:29:32 +0000 2013,324,229,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1841,2380015076,illumizzati,Mon Jul 22 03:49:35 +0000 2019,Sun Mar 09 07:07:22 +0000 2014,348,114,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1843,1058708471338561537,nranis_azmi,Mon Jul 22 03:49:25 +0000 2019,Sat Nov 03 13:12:24 +0000 2018,88,89,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1845,795663486,shadelrey,Mon Jul 22 03:49:14 +0000 2019,Sat Sep 01 08:56:10 +0000 2012,2018,740,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1846,849671540681580544,afifuddinmhydn,Mon Jul 22 03:49:09 +0000 2019,Wed Apr 05 17:14:16 +0000 2017,144,116,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1847,1285317930,Oba_South_Afric,Mon Jul 22 03:49:02 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,"@MercedesBenz @TheOpen @mercedes_sports Awesome!!!😍🖤🏁💣
Not because I'm a FAN! But because I just became Benz FAN! I… https://t.co/iBUd8047Jb",en
1848,979709454802235393,harizzhakimi,Mon Jul 22 03:48:59 +0000 2019,Fri Mar 30 13:18:30 +0000 2018,88,79,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1850,1537847744,bobbyIqram,Mon Jul 22 03:48:25 +0000 2019,Sat Jun 22 03:28:48 +0000 2013,674,416,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1851,195928455,robsouth1,Mon Jul 22 03:48:24 +0000 2019,Mon Sep 27 22:40:29 +0000 2010,417,1374,@AbleHeartMusic Driving a Benz? Things really went🚀🚀🚀,en
1852,1020552399214161921,beatriceambr_,Mon Jul 22 03:48:17 +0000 2019,Sat Jul 21 06:13:47 +0000 2018,141,186,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1853,807264911977947136,emyliasyuhadah_,Mon Jul 22 03:48:16 +0000 2019,Fri Dec 09 16:45:28 +0000 2016,159,304,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1854,535357753,friend_A1097,Mon Jul 22 03:48:10 +0000 2019,Sat Mar 24 13:46:54 +0000 2012,69,630,"RT @kowalski_1123: For those who'll be attending Aqours' performance at the Mercedes Benz Arena in Shanghai today, there's an exhibit of th…",en
1855,756679131333615617,ainssyou,Mon Jul 22 03:48:07 +0000 2019,Sat Jul 23 02:35:38 +0000 2016,128,252,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1859,355039157,kelsie4jesus,Mon Jul 22 03:47:37 +0000 2019,Sun Aug 14 18:38:45 +0000 2011,310,1066,"So, this happened today!! 😁😁 I can’t wait to see what God has in store for everyone in Atlanta at #Passion2020!! I… https://t.co/Gj2TFanpZk",en
1860,418499372,syahidadada,Mon Jul 22 03:47:12 +0000 2019,Tue Nov 22 07:40:40 +0000 2011,969,494,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1861,266147762,ImnNazri,Mon Jul 22 03:47:03 +0000 2019,Mon Mar 14 19:04:41 +0000 2011,864,412,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1862,4890499798,Genuineparts0,Mon Jul 22 03:46:42 +0000 2019,Tue Feb 09 01:41:31 +0000 2016,4863,5291,"What Do These Letters &amp; Numbers Imply? 

Dwelling upto the Mercedes identify the C Class's diesel offering is exces… https://t.co/fFzXut1AtM",en
1863,943741596759080961,nurazlyn_,Mon Jul 22 03:46:38 +0000 2019,Thu Dec 21 07:15:05 +0000 2017,200,281,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1864,1014513703,syazwani112,Mon Jul 22 03:46:30 +0000 2019,Sun Dec 16 04:53:00 +0000 2012,780,711,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1865,798064295850319872,najiehazman,Mon Jul 22 03:46:23 +0000 2019,Mon Nov 14 07:25:30 +0000 2016,506,614,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1866,1333550036,aamirulaminn,Mon Jul 22 03:46:18 +0000 2019,Sun Apr 07 08:39:45 +0000 2013,491,313,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1867,988423482773000192,TheYomide___,Mon Jul 22 03:45:45 +0000 2019,Mon Apr 23 14:24:57 +0000 2018,1264,1230,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1868,4162111999,shaerraa,Mon Jul 22 03:45:44 +0000 2019,Sat Nov 07 23:21:58 +0000 2015,431,537,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1870,3242975491,SyahieraAMEER,Mon Jul 22 03:45:21 +0000 2019,Fri Jun 12 05:00:59 +0000 2015,332,138,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1871,1867387370,Benz_Pitu,Mon Jul 22 03:45:11 +0000 2019,Sun Sep 15 11:33:43 +0000 2013,207,261,enjoy Bali #PSSday https://t.co/FUS7sSsw6G,en
1872,1134084822,IzlanShahruddin,Mon Jul 22 03:45:10 +0000 2019,Wed Jan 30 13:31:59 +0000 2013,495,490,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1873,3379580892,_iszxx,Mon Jul 22 03:45:03 +0000 2019,Sat Aug 29 08:24:34 +0000 2015,119,366,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1877,296735829,RajaMobilCom,Mon Jul 22 03:44:35 +0000 2019,Wed May 11 09:41:38 +0000 2011,5434,228,"4th Indonesia International Merceday Benz comes back with its flagship content.

So please be ready for it, and
Pre… https://t.co/sOpuvb3Uts",en
1879,1285317930,Oba_South_Afric,Mon Jul 22 03:44:22 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,"RT @MercedesBenz: You can drive the cabriolet of the 124 series 365 days of the year - summertime is undisputedly the best time! 🌞

More ab…",en
1881,790429940,jadenmedrano44,Mon Jul 22 03:44:19 +0000 2019,Thu Aug 30 00:15:39 +0000 2012,764,763,"RT @briireyna: can i get to the point in my life where i have my career, my cute lil apartment, and my baby benz ???",en
1882,2516650147,ANTHQUINT,Mon Jul 22 03:44:17 +0000 2019,Fri May 23 00:04:46 +0000 2014,138,235,"Benz had 4 golden chances &amp; converted 0, in this thread. Zidane needs to be mindful of this considering we have a k… https://t.co/SmAiTWewqX",en
1884,1285317930,Oba_South_Afric,Mon Jul 22 03:44:09 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,"RT @MercedesBenz: A toast to timeless design and pioneering technology! ⭐ 

More about Mercedes-Benz Classic: https://t.co/wnOqsTWOud

#MBc…",en
1885,888068781255270400,AirilAiman_,Mon Jul 22 03:44:09 +0000 2019,Thu Jul 20 16:11:11 +0000 2017,95,183,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1886,1145735634478391297,RudyAzcona,Mon Jul 22 03:44:08 +0000 2019,Mon Jul 01 16:47:16 +0000 2019,59,72,RT @BClayton32: Not another SoundCloud rapper #np https://t.co/I7ZplWy7Gi,en
1888,1285317930,Oba_South_Afric,Mon Jul 22 03:43:47 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,"RT @MercedesBenz: For those who have an eye for details. The 120 series (""Ponton"") was a precious masterpiece. 🌹

More about Mercedes-Benz…",en
1889,155459484,UMFROMUMBRIDGE_,Mon Jul 22 03:43:45 +0000 2019,Mon Jun 14 05:41:06 +0000 2010,1588,729,"‘im a woman, im a queen, im a diva
im a bentley, im a benz, im a beamer’ https://t.co/V6rzOjYLxV",en
1890,3758484014,rickhtx,Mon Jul 22 03:43:43 +0000 2019,Fri Oct 02 11:35:04 +0000 2015,1339,846,"RT @briireyna: can i get to the point in my life where i have my career, my cute lil apartment, and my baby benz ???",en
1892,861270457034485760,aliyamhmd,Mon Jul 22 03:43:39 +0000 2019,Sun May 07 17:24:13 +0000 2017,126,135,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1893,713132138376335361,ijerebi,Mon Jul 22 03:43:30 +0000 2019,Thu Mar 24 22:35:25 +0000 2016,175,302,@alhajitekno is really fond of supercars made by Mercedes Benz,en
1894,1285317930,Oba_South_Afric,Mon Jul 22 03:43:27 +0000 2019,Thu Mar 21 07:29:13 +0000 2013,43,92,"RT @MercedesBenz: Cruising in your 113 series (""Pagoda"") when evening falls: priceless. 🌅

More about Mercedes-Benz Classic: https://t.co/w…",en
1895,874901783193284609,btrsyqstn_,Mon Jul 22 03:43:21 +0000 2019,Wed Jun 14 08:10:14 +0000 2017,364,260,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1897,1086129345167527936,car0lyn1111,Mon Jul 22 03:43:04 +0000 2019,Fri Jan 18 05:13:09 +0000 2019,135,152,I’m sitting outside &amp; this old man in a Benz stopped infront of me and just stared me down in admiration... lowkey frightening but thanks?,en
1898,980803699,bijannnnn,Mon Jul 22 03:42:57 +0000 2019,Fri Nov 30 16:34:44 +0000 2012,470,577,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1904,102094498,miraersha,Mon Jul 22 03:42:33 +0000 2019,Tue Jan 05 15:57:06 +0000 2010,1264,487,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1905,824294034,aimndnial_,Mon Jul 22 03:42:22 +0000 2019,Sat Sep 15 01:08:15 +0000 2012,333,385,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1906,978562538282483712,whoisdaniiii,Mon Jul 22 03:42:21 +0000 2019,Tue Mar 27 09:21:04 +0000 2018,199,483,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1907,235501691,_oyeeoyee_,Mon Jul 22 03:42:19 +0000 2019,Sat Jan 08 10:25:05 +0000 2011,403,430,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1908,2148168528,__TrApJuNkIe,Mon Jul 22 03:42:14 +0000 2019,Tue Oct 22 02:13:41 +0000 2013,834,1904,buy ah benz then ima smack it 🤯,en
1909,732612330,firuzmudrikah,Mon Jul 22 03:42:04 +0000 2019,Thu Aug 02 10:46:10 +0000 2012,545,286,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1910,430760374,deeyanAEzzati,Mon Jul 22 03:41:49 +0000 2019,Wed Dec 07 14:55:28 +0000 2011,435,556,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1911,72240406,iskndrhadi,Mon Jul 22 03:41:45 +0000 2019,Mon Sep 07 08:34:22 +0000 2009,518,393,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1912,930015330,AlyaaaZul,Mon Jul 22 03:41:27 +0000 2019,Tue Nov 06 16:07:51 +0000 2012,287,219,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
